Name,IDfg,key_mlbam,season,Team,Y,n,obp_raw,Age,SO,GB%,K%,park_factor,avg_fip_faced,avg_fip_faced_z,park_factor_z,k_rate_z,gb_rate_z,age_z,obp_posterior_mean,obp_posterior_median,obp_posterior_sd,obp_ci_lower,obp_ci_upper,shrinkage
Drew Waters#,20505,671221,2023,KCR,101.0,337.0,0.2997032640949555,24.0,107.0,,0.31750741839762614,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,1.3679203264746074,0.0,-1.1481578806077433,0.30852727787293044,0.3058084752277348,0.03726514261632366,0.2617971050952778,0.3464656051928157,0.21158105599833532
Manuel Margot,14712,622534,2023,TBR,104.0,336.0,0.30952380952380953,28.0,55.0,,0.1636904761904762,1.0,6.26,2.3018172499131127,0.0,-1.1318568144187908,0.0,-0.10713148763853422,0.31660847863470254,0.313596509826654,0.03167492412580599,0.27723934676020523,0.36204841001279453,-4.165668289364881
Kris Bryant,15429,592178,2023,COL,105.0,335.0,0.31343283582089554,31.0,68.0,,0.20298507462686566,1.0,4.507999999999999,0.05705025143812802,0.0,-0.49325525647346663,0.0,0.6736383070883726,0.32228551916362613,0.3184322354807356,0.03490528757310525,0.2738650284531138,0.38366476570478925,-2.488694086347923
Ryan Jeffers,24618,680777,2023,MIN,122.0,335.0,0.3641791044776119,26.0,93.0,,0.27761194029850744,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,0.7195534902461186,0.0,-0.6276446841231388,0.3742581563903869,0.3712709268678225,0.032722797990879314,0.3224742855632664,0.4327319637971227,0.8108421092079459
Christian Bethancourt,10028,542194,2023,TBR,84.0,332.0,0.25301204819277107,31.0,91.0,,0.2740963855421687,1.0,6.26,2.3018172499131127,0.0,0.6624199697681243,0.0,0.6736383070883726,0.26441214678254793,0.256133480286684,0.044063359629089964,0.21216065668074363,0.31183835437173585,0.8030501384796465
Joey Gallo*,14128,608336,2023,MIN,100.0,332.0,0.30120481927710846,29.0,142.0,,0.42771084337349397,1.0,5.38,1.1743087118663171,0.0,3.158906408045728,0.0,0.15312511060376804,0.3064841082787162,0.30438038772000153,0.04041523741878659,0.2617749093852875,0.3532490487328833,0.45520880702703437
Oswaldo Cabrera#,21707,665828,2023,NYY,90.0,330.0,0.2727272727272727,24.0,72.0,,0.21818181818181817,1.0,4.8075,0.4407875322847375,0.0,-0.24628329350511463,0.0,-1.1481578806077433,0.28484468035695165,0.2813672565035902,0.03986516517178847,0.2381430205839706,0.37101235712133274,0.6825246617551213
Nick Senzel,19293,669222,2023,CIN,98.0,330.0,0.296969696969697,28.0,74.0,,0.22424242424242424,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,-0.14778852255940267,0.0,-0.10713148763853422,0.30671806863677525,0.30428373762912675,0.034814176174599934,0.2630341543257482,0.35288452060135267,0.29996775938003895
Nick Allen,22277,669397,2023,OAK,85.0,329.0,0.25835866261398177,24.0,52.0,,0.1580547112462006,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,-1.2234472216716898,0.0,-1.1481578806077433,0.27003137025700374,0.2648108382600885,0.04083635236181334,0.2140410843922903,0.3718957150019931,0.7778177660190534
Will Benson*,21853,666181,2023,CIN,120.0,329.0,0.364741641337386,25.0,103.0,,0.3130699088145897,1.0,3.15,-1.6829004243204484,0.0,1.2958035306327622,0.0,-0.8879012823654411,0.36767224726793246,0.3671387718725499,0.03115777458929443,0.3244436729522476,0.4151003219347417,0.9455746499664651
Yuli Gurriel,19198,493329,2023,MIA,100.0,329.0,0.303951367781155,39.0,44.0,,0.1337386018237082,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,-1.6186238102684665,0.0,2.755691093026791,0.31464086069298125,0.31171885840067104,0.033409457225214226,0.26714693280951285,0.3599431187435238,-0.5394003438897834
Zach Neto,31347,687263,2023,LAA,101.0,329.0,0.3069908814589666,22.0,77.0,,0.23404255319148937,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,0.011479617693237704,0.0,-1.6686710770923479,0.3159343767845697,0.3167709568208274,0.03693092195101802,0.2609444420578084,0.37839560919572285,-1.2906082807307966
Jean Segura,5933,516416,2023,MIA,90.0,326.0,0.27607361963190186,33.0,47.0,,0.1441717791411043,1.0,4.83,0.4696158755870703,0.0,-1.449067597599834,0.0,1.194151503572977,0.28856668235080923,0.28309556145470777,0.03785469393227365,0.23388159957197466,0.3631825173377449,0.6412274682971648
Nick Fortes,21538,663743,2023,MIA,84.0,323.0,0.26006191950464397,26.0,59.0,,0.1826625386996904,1.0,5.1225000000000005,0.8443843385173977,0.0,-0.8235297374686823,0.0,-0.6276446841231388,0.2695611315356423,0.2663190084308298,0.03953943276822401,0.2280999037958228,0.32565839893090803,0.8131304315249692
Corey Julks,20311,667452,2023,HOU,96.0,323.0,0.29721362229102166,27.0,75.0,,0.23219814241486067,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,-0.01849507710744686,0.0,-0.3673880858808365,0.30720220447173796,0.30498387011238215,0.03503457806296479,0.26360525069764845,0.362144280815375,0.26993006320681534
Mickey Moniak*,19956,666160,2023,LAA,99.0,323.0,0.3065015479876161,25.0,113.0,,0.3498452012383901,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,1.8934622412504876,0.0,-0.8879012823654411,0.3110947361969672,0.30715248058700323,0.04011907792356829,0.2535128769383389,0.3804978794807153,-0.04539066760013921
Brandon Crawford*,5343,543063,2023,SFG,87.0,320.0,0.271875,36.0,81.0,,0.253125,1.0,4.3999999999999995,-0.08132579641306915,0.0,0.3216006202287548,0.0,1.9749212982998838,0.27644587249818386,0.26716538727318995,0.04157267578054522,0.22863121381821336,0.3321069276152739,0.8828591168742151
Alex Kirilloff*,20325,666135,2023,MIN,111.0,319.0,0.34796238244514105,25.0,80.0,,0.2507836990595611,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,0.2835506467545761,0.0,-0.8879012823654411,0.35586966513013857,0.35243417461281346,0.035055937508147055,0.29875043247894495,0.41868697451159853,0.7866764164089978
Joey Wendle*,13853,621563,2023,MIA,78.0,318.0,0.24528301886792453,33.0,67.0,,0.21069182389937108,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,-0.368007963258777,0.0,1.194151503572977,0.25322988184887546,0.25016301453213713,0.04378496618947515,0.19086693608570499,0.3201944511360668,0.8788814724284372
Andruw Monasterio,19455,655316,2023,MIL,104.0,315.0,0.33015873015873015,26.0,66.0,,0.20952380952380953,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,-0.3869901091418455,0.0,-0.6276446841231388,0.34316670084355894,0.34127353892649914,0.03497800466975066,0.2944455800723613,0.40016105753135095,0.32473234864895895
Owen Miller,24655,680911,2023,MIL,95.0,314.0,0.30254777070063693,26.0,61.0,,0.1942675159235669,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,-0.634929857841856,0.0,-0.6276446841231388,0.31536669744960105,0.31136573034269177,0.034657884807194436,0.2722783020636239,0.3714494271071499,-0.5356550454796132
Kyle Isbel*,21614,664728,2023,KCR,88.0,313.0,0.28115015974440893,26.0,59.0,,0.18849840255591055,1.0,3.985,-0.6130485728783187,0.0,-0.7286873952935365,0.0,-0.6276446841231388,0.2875291996884846,0.2849180793683235,0.034164822141340485,0.2459811554709187,0.33587888657950893,0.785543463138263
Jake McCarthy*,21622,664983,2023,ARI,98.0,312.0,0.3141025641025641,25.0,62.0,,0.1987179487179487,1.0,3.03,-1.8366515885995571,0.0,-0.562603038657689,0.0,-0.8879012823654411,0.32374279496161584,0.3162788753498084,0.041176012383856674,0.260908595132561,0.40336185322935414,-2.0057497677340095
Aaron Hicks#,5297,543305,2023,2TM,110.0,312.0,0.3525641025641026,33.0,69.0,,0.22115384615384615,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,-0.19798297313750596,0.0,1.194151503572977,0.3597638912006961,0.3571825474513603,0.03052819112111871,0.3092012078113041,0.4062829025877589,0.8272139265908205
Aaron Hicks#,5297,543305,2023,BAL,90.0,236.0,0.3813559322033898,33.0,49.0,,0.2076271186440678,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,-0.4178144412114176,0.0,1.194151503572977,0.3894440714466827,0.3866265649138404,0.03620035559919474,0.32251331343865797,0.4586055587634157,0.885210519906171
Eduardo Escobar#,6153,500871,2023,2TM,83.0,309.0,0.2686084142394822,34.0,78.0,,0.2524271844660194,1.0,3.5349999999999997,-1.1896154389249758,0.0,0.31025997533376176,0.0,1.4544081018152795,0.2801210939735993,0.27287127062821204,0.04327292886666072,0.2210572168609341,0.34271697823112807,0.7277482296666676
Eduardo Escobar#,6153,500871,2023,NYM,34.0,120.0,0.2833333333333333,34.0,24.0,,0.2,1.0,3.5349999999999997,-1.1896154389249758,0.0,-0.5417676063422496,0.0,1.4544081018152795,0.31711500859950076,0.30620704116838277,0.06051898240168432,0.23274044665789378,0.47347475320754745,-0.22566269187494892
Eduardo Escobar#,6153,500871,2023,LAA,49.0,189.0,0.25925925925925924,34.0,54.0,,0.2857142857142857,1.0,3.5349999999999997,-1.1896154389249758,0.0,0.8512298684613879,0.0,1.4544081018152795,0.27360970011220853,0.2657339167999489,0.04961417393221695,0.2178489014843748,0.43161871443092775,0.7220847993282382
Elehuris Montero,20543,660707,2023,COL,89.0,307.0,0.2899022801302932,24.0,111.0,,0.36156351791530944,1.0,4.89,0.546491457726624,0.0,2.083904072549298,0.0,-1.1481578806077433,0.2975059412042197,0.2923651976192254,0.04354718931004501,0.24278020188529953,0.37391342058438853,0.6378005249743959
Matt Thaiss*,19318,642136,2023,LAA,98.0,307.0,0.31921824104234525,28.0,83.0,,0.2703583061889251,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,0.6016700602718115,0.0,-0.10713148763853422,0.32736389309931047,0.32327665922962856,0.034824460201172656,0.2854552733897007,0.3783318757275506,0.021301145770203478
Miguel Vargas,20178,678246,2023,LAD,92.0,304.0,0.3026315789473684,23.0,61.0,,0.20065789473684212,1.0,7.235,3.5510454596808696,0.0,-0.5310757397593269,0.0,-1.4084144788500457,0.3136576326646963,0.309468603285565,0.036546433763802275,0.2649753689070098,0.3764151196012262,-0.3342721214373501
JJ Bleday*,26368,668709,2023,OAK,94.0,303.0,0.3102310231023102,25.0,72.0,,0.2376237623762376,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,0.06968013012271324,0.0,-0.8879012823654411,0.32181478523965895,0.313554135679069,0.039888023007180105,0.2681561924275664,0.4122335940334985,-16.43813134915202
Patrick Wisdom,13602,621550,2023,CHC,87.0,302.0,0.28807947019867547,31.0,111.0,,0.3675496688741722,1.0,3.7419999999999995,-0.9243946805435138,0.0,2.1811888261933383,0.0,0.6736383070883726,0.2978742381877224,0.29159209308328093,0.04198712025111557,0.24601037622624217,0.35904143782587394,0.5707029846719593
Danny Jansen,16535,643376,2023,TOR,94.0,301.0,0.3122923588039867,28.0,62.0,,0.2059800664451827,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,-0.4445817360071124,0.0,-0.10713148763853422,0.32093090093583176,0.31848341582654444,0.035580640390957624,0.27434209022439743,0.3870264040279649,-5.183381252924994
Zack Gelof,29766,680869,2023,OAK,101.0,300.0,0.33666666666666667,23.0,82.0,,0.2733333333333333,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,0.6500191221008624,0.0,-1.4084144788500457,0.3468756021734915,0.34630101881947783,0.03818120649208406,0.2831410651098401,0.4230879178329224,0.6038651746840229
Edmundo Sosa,17022,624641,2023,PHI,87.0,300.0,0.29,27.0,74.0,,0.24666666666666667,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,0.21664212993973098,0.0,-0.3673880858808365,0.30187036811453827,0.2930813152415861,0.04145373940216866,0.2509618323093981,0.3742992693716793,0.431912073658952
Nick Madrigal,20521,663611,2023,CHC,90.0,294.0,0.30612244897959184,26.0,24.0,,0.08163265306122448,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,-2.4654307858329885,0.0,-0.6276446841231388,0.31624692438902136,0.31128913237908484,0.0329365910902605,0.263612281196121,0.3712839915809137,-1.1212632913441274
Jordan Diaz,22650,672478,2023,OAK,80.0,293.0,0.27303754266211605,22.0,69.0,,0.2354948805460751,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,0.03508231496437627,0.0,-1.6686710770923479,0.2864647305978081,0.2799667919649532,0.038830253283450335,0.23512564785931023,0.33886012006015026,0.6453253285944587
Nick Maton*,21635,665155,2023,DET,84.0,293.0,0.28668941979522183,26.0,73.0,,0.24914675767918087,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,0.2569476693130783,0.0,-0.6276446841231388,0.29601380765677016,0.2899476231934276,0.04033722915747424,0.24018147227060077,0.3698845030724944,0.6147883297025043
Eric Haase,14111,606992,2023,2TM,72.0,293.0,0.24573378839590443,30.0,81.0,,0.2764505119453925,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,0.7006783780104832,0.0,0.41338170884607034,0.25871389822093444,0.2543131111510602,0.043594176227714304,0.21185980481908737,0.30462213537627997,0.8008009737397066
Eric Haase,14111,606992,2023,DET,69.0,282.0,0.24468085106382978,30.0,78.0,,0.2765957446808511,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,0.7030386477375971,0.0,0.41338170884607034,0.2517073047612218,0.24728130889936534,0.04335980584760571,0.19976982578839475,0.3018544380458347,0.8938833785827885
Travis Jankowski*,13768,608671,2023,TEX,102.0,287.0,0.3554006968641115,32.0,42.0,,0.14634146341463414,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,-1.4138066759347714,0.0,0.9338949053306749,0.3637182545943329,0.36051818235939875,0.036019562245518354,0.3069793763121092,0.42559800970502737,0.8131112523423332
Ildemaro Vargas#,13324,545121,2023,WSN,86.0,286.0,0.3006993006993007,31.0,20.0,,0.06993006993006994,1.0,7.886666666666668,4.3859996990299175,0.0,-2.655616921254064,0.0,0.6736383070883726,0.3088661235210413,0.30913954473961136,0.041354489538045214,0.23861837581227127,0.3882560060943916,0.19901699460147548
Emmanuel Rivera,19890,656896,2023,ARI,89.0,283.0,0.31448763250883394,27.0,56.0,,0.1978798586572438,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,-0.5762233742702552,0.0,-0.3673880858808365,0.32563894009281813,0.3227601893020195,0.037118092866432924,0.2702163954745693,0.3834118572602755,-2.1041976514783256
José Caballero,23401,676609,2023,SEA,96.0,280.0,0.34285714285714286,26.0,66.0,,0.2357142857142857,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,0.03864800815926595,0.0,-0.6276446841231388,0.34430173146724924,0.3410603964363637,0.03994426596971002,0.2846889912588684,0.4319679617618169,0.954802711040823
Casey Schmitt,27577,669477,2023,SFG,70.0,277.0,0.2527075812274368,24.0,65.0,,0.23465703971119134,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,0.021466029679437826,0.0,-1.1481578806077433,0.2673112951072294,0.26287147047829107,0.04157331631109372,0.22034060387267249,0.31990393703361175,0.7490241243097904
Jacob Stallings,13723,607732,2023,MIA,76.0,276.0,0.2753623188405797,33.0,67.0,,0.2427536231884058,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,0.15304876695956474,0.0,1.194151503572977,0.28100683680156036,0.276485878949473,0.04380271195083201,0.22698768412431025,0.36881475815234016,0.8411470795260205
Jake Bauers*,15194,641343,2023,NYY,76.0,272.0,0.27941176470588236,27.0,95.0,,0.3492647058823529,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,1.8840282413243792,0.0,-0.3673880858808365,0.28581482808333125,0.2852423497117019,0.04326075719361343,0.22429926507757583,0.34405278254314275,0.7966218485202181
Stone Garrett,19273,656448,2023,WSN,92.0,271.0,0.33948339483394835,27.0,82.0,,0.3025830258302583,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,1.1253745129491892,0.0,-0.3673880858808365,0.3458565963414034,0.34081623270989214,0.03861617543024445,0.2929674863673087,0.4375726663689478,0.7770679813453978
Harold Castro*,14691,605612,2023,COL,74.0,270.0,0.2740740740740741,29.0,66.0,,0.24444444444444444,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,0.18052738059296977,0.0,0.15312511060376804,0.28083623971721583,0.2769852738999059,0.044715149408159564,0.22599508552005168,0.3469171355606056,0.8163514298603048
Gary Sánchez,11442,596142,2023,2TM,77.0,267.0,0.2883895131086142,30.0,67.0,,0.250936329588015,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,0.2860311427295751,0.0,0.41338170884607034,0.3003652323786035,0.29599872479702083,0.040481973404373525,0.2366048129056337,0.37017992197500343,0.46788268767907504
Gary Sánchez,11442,596142,2023,SDP,76.0,260.0,0.2923076923076923,30.0,64.0,,0.24615384615384617,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,0.20830795701355548,0.0,0.41338170884607034,0.3013462288715546,0.2961920479018891,0.03929655871844254,0.2511927179433507,0.3741710936602789,0.5137332187380832
Joshua Palacios*,19818,641943,2023,PIT,73.0,264.0,0.2765151515151515,27.0,56.0,,0.21212121212121213,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,-0.34477806445082615,0.0,-0.3673880858808365,0.2879430223890289,0.28518144076104934,0.03990027580023795,0.23714704355118807,0.34962761030982126,0.6676026397759751
Oscar Colás*,30162,693049,2023,CHW,67.0,263.0,0.25475285171102663,24.0,71.0,,0.26996197718631176,1.0,5.11375,0.8331733161220449,0.0,0.595229065107107,0.0,-1.1481578806077433,0.26666973969696406,0.26316205508575974,0.040434524603548946,0.21753276217593415,0.3101467448001806,0.7877383659862882
Trey Mancini,15149,641820,2023,CHC,78.0,263.0,0.2965779467680608,31.0,78.0,,0.2965779467680608,1.0,3.7419999999999995,-0.9243946805435138,0.0,1.0277821466367538,0.0,0.6736383070883726,0.30521059061380756,0.30277808845724585,0.03879913899039356,0.24661780197217734,0.3665599819509326,0.397050333957652
Nicky Lopez*,19339,670032,2023,2TM,84.0,262.0,0.32061068702290074,28.0,40.0,,0.15267175572519084,1.0,3.6999999999999997,-0.9782075880412016,0.0,-1.3109290618954035,0.0,-0.10713148763853422,0.33015726734364104,0.32621328616645207,0.03751951651141443,0.27963564448015243,0.401875715308891,0.017375107500407716
Nicky Lopez*,19339,670032,2023,KCR,60.0,190.0,0.3157894736842105,28.0,30.0,,0.15789473684210525,1.0,3.6999999999999997,-0.9782075880412016,0.0,-1.2260470676493003,0.0,-0.10713148763853422,0.3307945583592247,0.3217531966871123,0.048302399355304775,0.25998257976792816,0.4715721437586004,-2.065908193082076
Kyle Higashioka,5517,543309,2023,NYY,71.0,260.0,0.27307692307692305,33.0,74.0,,0.2846153846153846,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,0.833370926476726,0.0,1.194151503572977,0.28560891297733976,0.2803693916873754,0.044834653468774854,0.21957741885973053,0.3476741994764955,0.6686269838246706
Vinnie Pasquantino*,27676,686469,2023,KCR,84.0,260.0,0.3230769230769231,25.0,31.0,,0.11923076923076924,1.0,3.985,-0.6130485728783187,0.0,-1.8543998422149086,0.0,-0.8879012823654411,0.3351538184056315,0.3319873778193704,0.03767281424623581,0.27850166542402294,0.4206577889838513,0.008597124710212789
Rodolfo Castro,21987,666801,2023,2TM,76.0,256.0,0.296875,24.0,74.0,,0.2890625,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,0.9056438323209053,0.0,-1.1481578806077433,0.3105976757141676,0.3082648792849176,0.0403078552093658,0.2498487373365762,0.3604752522704438,0.021228154240115704
Rodolfo Castro,21987,666801,2023,PIT,71.0,224.0,0.3169642857142857,24.0,62.0,,0.2767857142857143,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,0.7061259648360095,0.0,-1.1481578806077433,0.32838815413679967,0.32702452077356514,0.0455360162200336,0.2463571159848482,0.4150307661828653,-0.8823359468261871
Dylan Carlson#,20126,666185,2023,STL,81.0,255.0,0.3176470588235294,24.0,49.0,,0.19215686274509805,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,-0.6692314275661119,0.0,-1.1481578806077433,0.3256408792918892,0.32296931212656665,0.03641764207030213,0.272028106088584,0.3870514142943969,-0.1839613426852278
Henry Davis,29617,680779,2023,PIT,77.0,255.0,0.30196078431372547,23.0,69.0,,0.27058823529411763,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,0.6054067846725106,0.0,-1.4084144788500457,0.3106958238018214,0.306982313347035,0.04086456842444896,0.24929536432802066,0.38695576034799983,0.022326560200887746
Stuart Fairchild,20321,656413,2023,CIN,81.0,255.0,0.3176470588235294,27.0,69.0,,0.27058823529411763,1.0,3.7,-0.978207588041201,0.0,0.6054067846725106,0.0,-0.3673880858808365,0.3229705379622254,0.31712818182241936,0.04334823261807496,0.26399974979433116,0.46722880742864126,0.21154177357943804
Santiago Espinal,19997,669289,2023,TOR,78.0,254.0,0.30708661417322836,28.0,36.0,,0.14173228346456693,1.0,3.8625,-0.770002886413242,0.0,-1.4887133963006285,0.0,-0.10713148763853422,0.32206494566504235,0.31940513658055236,0.03706379818522286,0.27375631876575446,0.4054878402069706,-2.9326762401407587
Matt Wallner*,26466,670242,2023,MIN,94.0,254.0,0.3700787401574803,25.0,80.0,,0.31496062992125984,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,1.3265308441161727,0.0,-0.8879012823654411,0.3760371427007799,0.3737867607415598,0.0342349264064827,0.3187219960486031,0.42501208251028455,0.8993231449497733
Luis Matos,26467,682641,2023,SFG,80.0,253.0,0.31620553359683795,21.0,33.0,,0.13043478260869565,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,-1.6723162815452024,0.0,-1.92892767533465,0.32016876248486825,0.31585289040470743,0.03876244620554691,0.26190109441433485,0.4060896770860757,0.2536619284942758
Kevin Newman,17696,621028,2023,CIN,78.0,253.0,0.308300395256917,29.0,34.0,,0.13438735177865613,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,-1.6080805613632163,0.0,0.15312511060376804,0.32422804460258087,0.3178618165288687,0.04786678493672493,0.2650144161777272,0.4639686382368376,-5.138045852916133
Zack Short,19562,670097,2023,DET,73.0,253.0,0.2885375494071146,28.0,66.0,,0.2608695652173913,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,0.4474624844603336,0.0,-0.10713148763853422,0.3004089750731184,0.2948896522787741,0.039986756133983475,0.24643402887486676,0.37038745678942786,0.46902416770662125
Garrett Hampson,19262,641658,2023,MIA,87.0,252.0,0.34523809523809523,28.0,67.0,,0.26587301587301587,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,0.5287767492938794,0.0,-0.10713148763853422,0.34961437978182774,0.3465034514333657,0.0372174148952877,0.28100433239581407,0.4116159690052877,0.8725705168083853
Mike Ford*,15585,645801,2023,SEA,81.0,251.0,0.32270916334661354,30.0,81.0,,0.32270916334661354,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,1.4524571982239143,0.0,0.41338170884607034,0.33176697796841,0.32680394199068485,0.039288441590891114,0.2700459761512968,0.4033817564246155,0.2332893155541348
Kolten Wong*,12532,543939,2023,2TM,64.0,250.0,0.256,32.0,53.0,,0.212,1.0,3.6059999999999994,-1.0986460000598368,0.0,-0.34674795986974055,0.0,0.9338949053306749,0.2732607573432921,0.2689073653822853,0.04293895872198151,0.20986867560273756,0.34493019199401803,0.6855694916565458
Kolten Wong*,12532,543939,2023,SEA,52.0,216.0,0.24074074074074073,32.0,46.0,,0.21296296296296297,1.0,3.6059999999999994,-1.0986460000598368,0.0,-0.33109823515281067,0.0,0.9338949053306749,0.2576347469428011,0.2516471954026778,0.04548066812350007,0.20602619456720886,0.3841559339817147,0.7591887657428572
Rob Refsnyder,13770,608701,2023,BOS,88.0,243.0,0.36213991769547327,32.0,47.0,,0.1934156378600823,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,-0.6487742710733934,0.0,0.9338949053306749,0.3641611011304029,0.362837154914871,0.03583022326940169,0.3059460548490124,0.4319211001259588,0.9605581315996444
Tyrone Taylor,13675,621438,2023,MIL,65.0,243.0,0.2674897119341564,29.0,55.0,,0.22633744855967078,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,-0.11374094741767522,0.0,0.15312511060376804,0.27678813164523086,0.27407820806210426,0.04697003023618374,0.20755429454499874,0.3700111948006761,0.7857782845663209
Joey Votto*,4314,458015,2023,CIN,76.0,242.0,0.3140495867768595,39.0,62.0,,0.256198347107438,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,0.37154754242707727,0.0,2.755691093026791,0.32865529883209654,0.32347898059458735,0.04155811718414754,0.26423339365603915,0.4080742290426622,-3.630433723089447
Andrew Knizner,19514,668800,2023,STL,69.0,241.0,0.2863070539419087,28.0,62.0,,0.2572614107883817,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,0.38882406769669464,0.0,-0.10713148763853422,0.28992244305160403,0.27867884193750825,0.0470292249103027,0.22601547587602902,0.3852844676242506,0.8529627131511329
Royce Lewis,20437,668904,2023,MIN,89.0,239.0,0.3723849372384937,24.0,55.0,,0.2301255230125523,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,-0.05217853569996716,0.0,-1.1481578806077433,0.3746043900288064,0.3733845189295911,0.03374750683866549,0.31847852533712456,0.440811571542492,0.9639052542887344
Matt Carpenter*,8090,572761,2023,SDP,76.0,237.0,0.3206751054852321,37.0,67.0,,0.28270042194092826,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,0.8022496478283487,0.0,2.235177896542186,0.3286755511760669,0.3251659346649402,0.03979031969055636,0.27580184359738324,0.41258030076107677,0.18194217913787403
Evan Longoria,9368,446334,2023,ARI,70.0,237.0,0.29535864978902954,37.0,73.0,,0.3080168776371308,1.0,4.17,-0.37601552794802645,0.0,1.2136835011458793,0.0,2.235177896542186,0.30511438671722646,0.2955044925531841,0.05161007530818707,0.22497293857023995,0.4281233791505806,0.3720823807416975
Freddy Fermin,21840,666023,2023,KCR,75.0,235.0,0.3191489361702128,28.0,50.0,,0.2127659574468085,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,-0.334299897328942,0.0,-0.10713148763853422,0.3264985972640244,0.32479507583154527,0.03504812894951207,0.26703152104863376,0.38584721751477635,0.1095243751146665
Mark Vientos,22184,668901,2023,NYM,59.0,233.0,0.2532188841201717,23.0,71.0,,0.30472103004291845,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,1.1601205817583322,0.0,-1.4084144788500457,0.27103738189111154,0.2634654454356977,0.04692324146431577,0.2082278828108153,0.3486330800422378,0.6910609432812753
Josh Smith*,26396,669701,2023,TEX,70.0,232.0,0.3017241379310345,25.0,55.0,,0.23706896551724138,1.0,3.77,-0.8885194088783879,0.0,0.06066377284725459,0.0,-0.8879012823654411,0.3075577988155814,0.3061143162862471,0.04167190458631747,0.24403270084388104,0.3798838265842795,0.3639126298844506
Bo Naylor*,21865,666310,2023,CLE,78.0,230.0,0.3391304347826087,23.0,53.0,,0.23043478260869565,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,-0.047152560940958016,0.0,-1.4084144788500457,0.34999919839375493,0.3474245779687629,0.03846239524564853,0.281820933703233,0.4153937923074321,0.6150624386443517
Mitch Haniger,14274,571745,2023,SFG,61.0,229.0,0.2663755458515284,32.0,65.0,,0.2838427947598253,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,0.8208150764351078,0.0,0.9338949053306749,0.2762723280393167,0.27203381750279404,0.044691080402073306,0.21296379802404214,0.35484741587848634,0.7776990867484181
Pavin Smith*,19892,656976,2023,ARI,72.0,228.0,0.3157894736842105,27.0,45.0,,0.19736842105263158,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,-0.5845350726739403,0.0,-0.3673880858808365,0.3262929433611303,0.32664372113108087,0.03703889812678327,0.27060925658649687,0.3780540751643682,-1.1461174285727256
